filename,animal_id,perc_cor_stop,perc_cor_gos,go_mt,stop_mt,st_er_mt,go_er_mt,perc_cor_stop_L,perc_cor_go_L,perc_cor_stop_R,perc_cor_go_R,first_light,go_lf_mt,go_rt_mt,st_lf_mt,stop_rt_mt,scrt_idx
dw01091615,dw01,0.378378378,0.505882353,0.700161434,0.512146429,0.469009783,0.46543435,0.6,0.744186047,0.296296296,0.391566265,0.444152595,0.434075391,0.962153846,0.4043875,0.592965625,-0.188015006
dw01091615,dw01,0.588235294,0.467836257,0.654504062,0.5733275,0.513371429,0.531491944,0.875,0.709090909,0.333333333,0.356521739,0.447501738,0.466603846,0.833238415,0.4658,0.824225,-0.081176562
dw01091615,dw01,0.588235294,0.467836257,0.654504062,0.5733275,0.513371429,0.531491944,0.875,0.709090909,0.333333333,0.356521739,0.447501738,0.466603846,0.833238415,0.4658,0.824225,-0.081176562
dw01091715,dw01,0.588235294,0.467836257,0.654504062,0.5733275,0.513371429,0.531491944,0.875,0.709090909,0.333333333,0.356521739,0.447501738,0.466603846,0.833238415,0.4658,0.824225,-0.081176562
dw01091715,dw01,0.588235294,0.467836257,0.654504062,0.5733275,0.513371429,0.531491944,0.875,0.709090909,0.333333333,0.356521739,0.447501738,0.466603846,0.833238415,0.4658,0.824225,-0.081176562
dw01091715,dw01,0.588235294,0.467836257,0.654504062,0.5733275,0.513371429,0.531491944,0.875,0.709090909,0.333333333,0.356521739,0.447501738,0.466603846,0.833238415,0.4658,0.824225,-0.081176562
dw01091815,dw01,0.851851852,0.471428571,1.763861111,1.207573913,1.262108333,1.836436136,0.857142857,0.468468468,0.916666667,0.479591837,1.644824149,1.328690385,2.245326596,1.519616667,0.867163636,-0.556287198
dw01091815,dw01,0.69047619,0.507614213,0.8385665,0.930573276,0.651225,0.807723034,1,0.614457831,0.64,0.462264151,0.4639087,0.756840686,0.923628061,0.804155769,1.0332875,0.092006776
dw01092115,dw01,0.823529412,0.633027523,0.698024819,0.81819375,0.705566667,0.753862338,1,0.573770492,0.666666667,0.731182796,0.423599297,0.745948929,0.648691176,0.89135625,0.72064375,0.120168931
dw01092215,dw01,0.685714286,0.63902439,0.815366221,0.95525,0.907543182,0.967852465,0.818181818,0.623762376,0.625,0.673267327,0.497945042,0.763962698,0.862990074,1.298116667,0.74953,0.139883779
dw01092315,dw01,0.685714286,0.63902439,0.815366221,0.95525,0.907543182,0.967852465,0.818181818,0.623762376,0.625,0.673267327,0.497945042,0.763962698,0.862990074,1.298116667,0.74953,0.139883779
dw01092315,dw01,0.685714286,0.63902439,0.815366221,0.95525,0.907543182,0.967852465,0.818181818,0.623762376,0.625,0.673267327,0.497945042,0.763962698,0.862990074,1.298116667,0.74953,0.139883779
dw01092315,dw01,0.75,0.627118644,0.926823311,0.965325,0.711340909,0.963890294,0.9,0.559701493,0.625,0.737373737,0.639961101,0.768446333,1.089539384,1.045756944,0.868806667,0.038501689
dw01092315,dw01,0.75,0.627118644,0.926823311,0.965325,0.711340909,0.963890294,0.9,0.559701493,0.625,0.737373737,0.639961101,0.768446333,1.089539384,1.045756944,0.868806667,0.038501689
dw01092415,dw01,0.75,0.627118644,0.926823311,0.965325,0.711340909,0.963890294,0.9,0.559701493,0.625,0.737373737,0.639961101,0.768446333,1.089539384,1.045756944,0.868806667,0.038501689
dw01092415,dw01,0.592592593,0.574585635,1.023052163,0.97854375,0.754772727,1.027907246,0.636363636,0.536842105,0.5625,0.679487179,0.76844425,0.982156373,1.062404717,1.280235714,0.743894444,-0.044508413
dw01092415,dw01,0.592592593,0.574585635,1.023052163,0.97854375,0.754772727,1.027907246,0.636363636,0.536842105,0.5625,0.679487179,0.76844425,0.982156373,1.062404717,1.280235714,0.743894444,-0.044508413
dw01092415,dw01,0.833333333,0.645418327,0.726723457,0.814366875,0.660940625,0.838708133,0.9,0.591240876,0.785714286,0.75,0.383977218,0.789087963,0.664358951,0.927556944,0.721756818,0.087643418
dw01092415,dw01,0.833333333,0.645418327,0.726723457,0.814366875,0.660940625,0.838708133,0.9,0.591240876,0.785714286,0.75,0.383977218,0.789087963,0.664358951,0.927556944,0.721756818,0.087643418
dw01092415,dw01,0.833333333,0.645418327,0.726723457,0.814366875,0.660940625,0.838708133,0.9,0.591240876,0.785714286,0.75,0.383977218,0.789087963,0.664358951,0.927556944,0.721756818,0.087643418
dw01092915,dw01,0.775862069,0.65917603,0.691233949,0.776877778,0.649661538,0.845947159,0.952380952,0.554140127,0.675675676,0.831775701,0.38759604,0.741856322,0.641749157,0.8335475,0.731542,0.085643829
dw01092915,dw01,0.775862069,0.65917603,0.691233949,0.776877778,0.649661538,0.845947159,0.952380952,0.554140127,0.675675676,0.831775701,0.38759604,0.741856322,0.641749157,0.8335475,0.731542,0.085643829
dw01092915,dw01,0.775862069,0.65917603,0.691233949,0.776877778,0.649661538,0.845947159,0.952380952,0.554140127,0.675675676,0.831775701,0.38759604,0.741856322,0.641749157,0.8335475,0.731542,0.085643829
dw01100215,dw01,0.925925926,0.583333333,0.79623961,0.715748,0.460225,0.791573558,0.857142857,0.606060606,1,0.587301587,0.42248734,0.98619625,0.590881081,0.7650625,0.670226923,-0.08049161
dw01100615,dw01,0.793650794,0.717488789,0.715155313,0.743088,0.720457692,1.341967063,0.852941176,0.685950413,0.724137931,0.754901961,0.358830245,0.868115663,0.550275974,0.825709483,0.628991667,0.027932687
dw01100715,dw01,0.793650794,0.717488789,0.715155313,0.743088,0.720457692,1.341967063,0.852941176,0.685950413,0.724137931,0.754901961,0.358830245,0.868115663,0.550275974,0.825709483,0.628991667,0.027932687
dw01100815,dw01,0.793650794,0.717488789,0.715155313,0.743088,0.720457692,1.341967063,0.852941176,0.685950413,0.724137931,0.754901961,0.358830245,0.868115663,0.550275974,0.825709483,0.628991667,0.027932687
dw01100815,dw01,0.490196078,0.528089888,1.27980133,1.26409,0.889979348,1.59424529,0.8,0.615384615,0.393939394,0.541176471,0.818247749,1.032299479,1.53806413,1.262079167,1.265946154,-0.01571133
dw01100815,dw01,0.571428571,0.649805447,0.683792665,0.741445536,0.69135119,0.714930337,0.586956522,0.653543307,0.557692308,0.651162791,0.485399929,0.704287651,0.663541667,0.728787963,0.753230172,0.057652871
dw01100815,dw01,0.571428571,0.649805447,0.683792665,0.741445536,0.69135119,0.714930337,0.586956522,0.653543307,0.557692308,0.651162791,0.485399929,0.704287651,0.663541667,0.728787963,0.753230172,0.057652871
dw01100815,dw01,0.504065041,0.677316294,0.606468396,0.712832258,0.597817213,0.627594697,0.382716049,0.572972973,0.738095238,0.841269841,0.34264977,0.62476816,0.588168632,0.711076613,0.714587903,0.106363862
dw01100915,dw01,0.504065041,0.677316294,0.606468396,0.712832258,0.597817213,0.627594697,0.382716049,0.572972973,0.738095238,0.841269841,0.34264977,0.62476816,0.588168632,0.711076613,0.714587903,0.106363862
dw01100915,dw01,0.504065041,0.677316294,0.606468396,0.712832258,0.597817213,0.627594697,0.382716049,0.572972973,0.738095238,0.841269841,0.34264977,0.62476816,0.588168632,0.711076613,0.714587903,0.106363862
dw01100915,dw01,0.504065041,0.677316294,0.606468396,0.712832258,0.597817213,0.627594697,0.382716049,0.572972973,0.738095238,0.841269841,0.34264977,0.62476816,0.588168632,0.711076613,0.714587903,0.106363862
dw01100915,dw01,0.504065041,0.677316294,0.606468396,0.712832258,0.597817213,0.627594697,0.382716049,0.572972973,0.738095238,0.841269841,0.34264977,0.62476816,0.588168632,0.711076613,0.714587903,0.106363862
dw01100915,dw01,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02080615,dw02,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02080715,dw02,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02080715,dw02,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02080715,dw02,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02080715,dw02,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02080715,dw02,0.46031746,0.68627451,0.550934048,0.592371552,0.628668382,0.56310266,0.4,0.652173913,0.611111111,0.75,0.506402093,0.546504167,0.556840556,0.559345833,0.646413636,0.041437504
dw02081015,dw02,0.511904762,0.496575342,0.432510345,0.517153488,0.40160061,0.379532759,0.733333333,0.83908046,0.388888889,0.354679803,0.446194118,0.359224315,0.506814236,0.441480682,0.596429762,0.084643144
dw02081215,dw02,0.512195122,0.634615385,0.404229394,0.477719048,0.406251923,0.392698936,0.64516129,0.81443299,0.44,0.530864198,0.442510294,0.360737342,0.444181395,0.3766425,0.569606818,0.073489654
dw02081215,dw02,0.512195122,0.634615385,0.404229394,0.477719048,0.406251923,0.392698936,0.64516129,0.81443299,0.44,0.530864198,0.442510294,0.360737342,0.444181395,0.3766425,0.569606818,0.073489654
dw02081815,dw02,0.5,0.675531915,0.572670866,0.636266667,0.518711111,0.63457623,0.714285714,0.613861386,0.425,0.747126437,0.268357541,0.588164919,0.557891923,0.6994325,0.599110294,0.063595801
dw02081915,dw02,0.5,0.675531915,0.572670866,0.636266667,0.518711111,0.63457623,0.714285714,0.613861386,0.425,0.747126437,0.268357541,0.588164919,0.557891923,0.6994325,0.599110294,0.063595801
dw02081915,dw02,0.5,0.675531915,0.572670866,0.636266667,0.518711111,0.63457623,0.714285714,0.613861386,0.425,0.747126437,0.268357541,0.588164919,0.557891923,0.6994325,0.599110294,0.063595801
dw02082015,dw02,0.604938272,0.713615023,0.533840461,0.706497959,0.487790625,0.540689344,0.825,0.722689076,0.390243902,0.70212766,0.320189966,0.5657875,0.4922125,0.705657576,0.70823125,0.172657499
dw02082015,dw02,0.666666667,0.582375479,0.607314638,0.639360833,0.591955,0.683961792,1,0.507575758,0.605263158,0.674603175,0.441341584,0.538260821,0.661745294,0.701085714,0.620575,0.032046195
dw02082015,dw02,0.56,0.652631579,0.506882661,0.517752381,0.421287121,0.473624495,0.547619048,0.603773585,0.575757576,0.714285714,0.472386319,0.512576302,0.500809444,0.608359783,0.408069737,0.01086972
dw02082115,dw02,0.56,0.652631579,0.506882661,0.517752381,0.421287121,0.473624495,0.547619048,0.603773585,0.575757576,0.714285714,0.472386319,0.512576302,0.500809444,0.608359783,0.408069737,0.01086972
dw02082115,dw02,0.56,0.652631579,0.506882661,0.517752381,0.421287121,0.473624495,0.547619048,0.603773585,0.575757576,0.714285714,0.472386319,0.512576302,0.500809444,0.608359783,0.408069737,0.01086972
dw03080615,dw03,0.56,0.652631579,0.506882661,0.517752381,0.421287121,0.473624495,0.547619048,0.603773585,0.575757576,0.714285714,0.472386319,0.512576302,0.500809444,0.608359783,0.408069737,0.01086972
dw05080515,dw05,0.666666667,0.538961039,0.627548494,0.717957692,0.381728846,0.582816786,0.64,0.483516484,0.714285714,0.629032258,0.491796745,0.636713636,0.617208333,0.814845312,0.5629375,0.090409198
dw05080715,dw05,0.666666667,0.538961039,0.627548494,0.717957692,0.381728846,0.582816786,0.64,0.483516484,0.714285714,0.629032258,0.491796745,0.636713636,0.617208333,0.814845312,0.5629375,0.090409198
dw05081015,dw05,0.666666667,0.538961039,0.627548494,0.717957692,0.381728846,0.582816786,0.64,0.483516484,0.714285714,0.629032258,0.491796745,0.636713636,0.617208333,0.814845312,0.5629375,0.090409198
dw05081015,dw05,0.744680851,0.643724696,0.645332233,0.686705714,0.7084,0.652408621,0.827586207,0.7109375,0.611111111,0.576271186,0.320308618,0.677093407,0.602828309,0.699130208,0.659597727,0.041373482
dw05081015,dw05,0.744680851,0.643724696,0.645332233,0.686705714,0.7084,0.652408621,0.827586207,0.7109375,0.611111111,0.576271186,0.320308618,0.677093407,0.602828309,0.699130208,0.659597727,0.041373482
dw05081215,dw05,0.744680851,0.643724696,0.645332233,0.686705714,0.7084,0.652408621,0.827586207,0.7109375,0.611111111,0.576271186,0.320308618,0.677093407,0.602828309,0.699130208,0.659597727,0.041373482
dw05081415,dw05,0.560606061,0.689655172,0.63896575,0.72117973,0.669269643,0.673909659,0.689655172,0.62962963,0.472222222,0.777777778,0.33981813,0.739187255,0.534653571,0.7605325,0.674882353,0.08221398
dw05081815,dw05,0.807692308,0.79787234,0.550007333,0.654485119,0.3951325,0.632637162,0.84,0.775510204,0.777777778,0.831460674,0.283203556,0.594599671,0.504209797,0.69457619,0.614394048,0.104477786
dw05081815,dw05,0.317307692,0.405063291,0.686147266,0.706747727,0.602578,0.829115083,0.620689655,0.616071429,0.277777778,0.430656934,0.49205881,0.693785145,0.677214831,0.698563889,0.716568333,0.020600462
dw05081815,dw05,0.317307692,0.405063291,0.686147266,0.706747727,0.602578,0.829115083,0.620689655,0.616071429,0.277777778,0.430656934,0.49205881,0.693785145,0.677214831,0.698563889,0.716568333,0.020600462
dw05081915,dw05,0.318181818,0.33015873,0.877499038,0.924267857,0.777319318,0.928681653,0.769230769,0.613636364,0.366666667,0.357142857,0.557499631,0.820434722,0.9391285,0.8485725,0.993081818,0.046768819
dw05081915,dw05,0.318181818,0.33015873,0.877499038,0.924267857,0.777319318,0.928681653,0.769230769,0.613636364,0.366666667,0.357142857,0.557499631,0.820434722,0.9391285,0.8485725,0.993081818,0.046768819
dw05081915,dw05,0.318181818,0.33015873,0.877499038,0.924267857,0.777319318,0.928681653,0.769230769,0.613636364,0.366666667,0.357142857,0.557499631,0.820434722,0.9391285,0.8485725,0.993081818,0.046768819
dw05081915,dw05,0.872340426,0.575342466,0.768114087,0.878082317,0.731720833,0.855117033,0.863636364,0.555555556,0.88,0.605504587,0.631105966,0.661698333,0.864855682,1.061807895,0.719410227,0.10996823
dw05081915,dw05,0.529411765,0.694630872,0.57831872,0.656547222,0.595761161,0.650294382,0.397260274,0.610778443,0.739130435,0.813953488,0.425918554,0.544270588,0.611394048,0.61222931,0.694347794,0.078228502
dw05082015,dw05,0.529411765,0.694630872,0.57831872,0.656547222,0.595761161,0.650294382,0.397260274,0.610778443,0.739130435,0.813953488,0.425918554,0.544270588,0.611394048,0.61222931,0.694347794,0.078228502
dw05082115,dw05,0.529411765,0.694630872,0.57831872,0.656547222,0.595761161,0.650294382,0.397260274,0.610778443,0.739130435,0.813953488,0.425918554,0.544270588,0.611394048,0.61222931,0.694347794,0.078228502
dw05082415,dw05,0.529411765,0.694630872,0.57831872,0.656547222,0.595761161,0.650294382,0.397260274,0.610778443,0.739130435,0.813953488,0.425918554,0.544270588,0.611394048,0.61222931,0.694347794,0.078228502
dw05082415,dw05,0.529411765,0.694630872,0.57831872,0.656547222,0.595761161,0.650294382,0.397260274,0.610778443,0.739130435,0.813953488,0.425918554,0.544270588,0.611394048,0.61222931,0.694347794,0.078228502
dw05083115,dw05,0.470588235,0.643835616,0.645623404,0.67889375,0.596893519,0.606730769,0.608695652,0.604938272,0.357142857,0.692307692,0.527932487,0.656914286,0.633328889,0.776366071,0.5424325,0.033270346
dw05083115,dw05,0.470588235,0.643835616,0.645623404,0.67889375,0.596893519,0.606730769,0.608695652,0.604938272,0.357142857,0.692307692,0.527932487,0.656914286,0.633328889,0.776366071,0.5424325,0.033270346
dw05083115,dw05,0.470588235,0.643835616,0.645623404,0.67889375,0.596893519,0.606730769,0.608695652,0.604938272,0.357142857,0.692307692,0.527932487,0.656914286,0.633328889,0.776366071,0.5424325,0.033270346
dw05090115,dw05,0.470588235,0.643835616,0.645623404,0.67889375,0.596893519,0.606730769,0.608695652,0.604938272,0.357142857,0.692307692,0.527932487,0.656914286,0.633328889,0.776366071,0.5424325,0.033270346
dw05090115,dw05,0.470588235,0.643835616,0.645623404,0.67889375,0.596893519,0.606730769,0.608695652,0.604938272,0.357142857,0.692307692,0.527932487,0.656914286,0.633328889,0.776366071,0.5424325,0.033270346
dw05090215,dw05,0.470588235,0.643835616,0.645623404,0.67889375,0.596893519,0.606730769,0.608695652,0.604938272,0.357142857,0.692307692,0.527932487,0.656914286,0.633328889,0.776366071,0.5424325,0.033270346
dw05090815,dw05,0.604651163,0.575079872,0.531483333,0.624690385,0.494873529,0.600273684,0.542857143,0.482954545,0.647058824,0.693430657,0.429705326,0.538002353,0.525650526,0.697071053,0.583016667,0.093207051
dw05091015,dw05,0.604651163,0.575079872,0.531483333,0.624690385,0.494873529,0.600273684,0.542857143,0.482954545,0.647058824,0.693430657,0.429705326,0.538002353,0.525650526,0.697071053,0.583016667,0.093207051
dw05091515,dw05,0.604651163,0.575079872,0.531483333,0.624690385,0.494873529,0.600273684,0.542857143,0.482954545,0.647058824,0.693430657,0.429705326,0.538002353,0.525650526,0.697071053,0.583016667,0.093207051
dw05091515,dw05,0.604651163,0.575079872,0.531483333,0.624690385,0.494873529,0.600273684,0.542857143,0.482954545,0.647058824,0.693430657,0.429705326,0.538002353,0.525650526,0.697071053,0.583016667,0.093207051
dw05091615,dw05,0.604651163,0.575079872,0.531483333,0.624690385,0.494873529,0.600273684,0.542857143,0.482954545,0.647058824,0.693430657,0.429705326,0.538002353,0.525650526,0.697071053,0.583016667,0.093207051
dw05091715,dw05,0.604651163,0.575079872,0.531483333,0.624690385,0.494873529,0.600273684,0.542857143,0.482954545,0.647058824,0.693430657,0.429705326,0.538002353,0.525650526,0.697071053,0.583016667,0.093207051
dw05091715,dw05,0.704545455,0.533936652,0.8651375,1.022684677,0.94836875,0.97949575,0.65,0.372413793,0.782608696,0.876712329,0.50547318,0.818520833,0.904470313,1.397225,0.752183333,0.157547177
dw05091715,dw05,0.650793651,0.676282051,0.640800355,0.763840244,0.414902273,0.73026325,0.769230769,0.666666667,0.567567568,0.690789474,0.409031417,0.644704953,0.636858571,0.88013125,0.653086905,0.123039888
dw05092115,dw05,0.650793651,0.676282051,0.640800355,0.763840244,0.414902273,0.73026325,0.769230769,0.666666667,0.567567568,0.690789474,0.409031417,0.644704953,0.636858571,0.88013125,0.653086905,0.123039888
dw05092115,dw05,0.724137931,0.72173913,0.681701054,0.791613095,0.500971875,0.824555242,0.842105263,0.689655172,0.666666667,0.767857143,0.544391608,0.607116563,0.751081977,1.00505,0.660267308,0.109912041
dw05092115,dw05,0.857142857,0.741258741,0.553543632,0.596644792,0.4182125,0.527095833,0.75,0.647058824,0.9375,0.894736842,0.414592206,0.628360909,0.472858333,0.650452778,0.56436,0.04310116
dw05092215,dw05,0.857142857,0.741258741,0.553543632,0.596644792,0.4182125,0.527095833,0.75,0.647058824,0.9375,0.894736842,0.414592206,0.628360909,0.472858333,0.650452778,0.56436,0.04310116
dw05092915,dw05,0.857142857,0.741258741,0.553543632,0.596644792,0.4182125,0.527095833,0.75,0.647058824,0.9375,0.894736842,0.414592206,0.628360909,0.472858333,0.650452778,0.56436,0.04310116
dw05100615,dw05,0.857142857,0.741258741,0.553543632,0.596644792,0.4182125,0.527095833,0.75,0.647058824,0.9375,0.894736842,0.414592206,0.628360909,0.472858333,0.650452778,0.56436,0.04310116
dw06080515,dw06,0.857142857,0.741258741,0.553543632,0.596644792,0.4182125,0.527095833,0.75,0.647058824,0.9375,0.894736842,0.414592206,0.628360909,0.472858333,0.650452778,0.56436,0.04310116
dw06080515,dw06,0.776595745,0.578125,0.583693356,0.676725,0.549341667,0.653787107,0.692307692,0.43083004,0.880952381,0.8828125,0.322037,0.58256422,0.584782522,0.679591667,0.673935811,0.093031644
dw06080515,dw06,0.776595745,0.578125,0.583693356,0.676725,0.549341667,0.653787107,0.692307692,0.43083004,0.880952381,0.8828125,0.322037,0.58256422,0.584782522,0.679591667,0.673935811,0.093031644
dw06080615,dw06,0.602564103,0.726443769,0.558739121,0.608209574,0.52645,0.593847472,0.54,0.64921466,0.714285714,0.839416058,0.476140456,0.540537097,0.578365652,0.581121296,0.64477875,0.049470453
dw06080615,dw06,0.602564103,0.726443769,0.558739121,0.608209574,0.52645,0.593847472,0.54,0.64921466,0.714285714,0.839416058,0.476140456,0.540537097,0.578365652,0.581121296,0.64477875,0.049470453
dw06080615,dw06,0.602564103,0.726443769,0.558739121,0.608209574,0.52645,0.593847472,0.54,0.64921466,0.714285714,0.839416058,0.476140456,0.540537097,0.578365652,0.581121296,0.64477875,0.049470453
dw06080715,dw06,0.602564103,0.726443769,0.558739121,0.608209574,0.52645,0.593847472,0.54,0.64921466,0.714285714,0.839416058,0.476140456,0.540537097,0.578365652,0.581121296,0.64477875,0.049470453
dw06080715,dw06,0.602564103,0.726443769,0.558739121,0.608209574,0.52645,0.593847472,0.54,0.64921466,0.714285714,0.839416058,0.476140456,0.540537097,0.578365652,0.581121296,0.64477875,0.049470453
dw06081015,dw06,0.602564103,0.726443769,0.558739121,0.608209574,0.52645,0.593847472,0.54,0.64921466,0.714285714,0.839416058,0.476140456,0.540537097,0.578365652,0.581121296,0.64477875,0.049470453
dw06081115,dw06,0.548387097,0.764044944,0.501851103,0.594061765,0.486130357,0.518244262,0.508474576,0.796747967,0.584615385,0.746478873,0.370483226,0.496704337,0.506609434,0.544604167,0.633107237,0.092210662
dw06081115,dw06,0.548387097,0.764044944,0.501851103,0.594061765,0.486130357,0.518244262,0.508474576,0.796747967,0.584615385,0.746478873,0.370483226,0.496704337,0.506609434,0.544604167,0.633107237,0.092210662
dw06081115,dw06,0.548387097,0.764044944,0.501851103,0.594061765,0.486130357,0.518244262,0.508474576,0.796747967,0.584615385,0.746478873,0.370483226,0.496704337,0.506609434,0.544604167,0.633107237,0.092210662
dw06081115,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081215,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081215,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081215,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081315,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081315,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081315,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081315,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081315,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081315,dw06,0.588888889,0.75974026,0.519575,0.59592783,0.490308108,0.561164527,0.50877193,0.726708075,0.727272727,0.795918367,0.385064447,0.498734615,0.540415385,0.525297414,0.681272917,0.07635283
dw06081915,dw06,0.465753425,0.507246377,0.520993714,0.600375735,0.557991176,0.551633459,0.448979592,0.616438356,0.631578947,0.524691358,0.519333311,0.503952778,0.539037059,0.511638636,0.763060417,0.079382021
dw06081915,dw06,0.46,0.489655172,0.536448944,0.674345652,0.4840275,0.616687903,0.458333333,0.53125,0.631578947,0.536231884,0.620659375,0.614139706,0.465057432,0.849718182,0.5135875,0.137896709
dw06081915,dw06,0.46,0.489655172,0.536448944,0.674345652,0.4840275,0.616687903,0.458333333,0.53125,0.631578947,0.536231884,0.620659375,0.614139706,0.465057432,0.849718182,0.5135875,0.137896709
dw06081915,dw06,0.482142857,0.557939914,0.429430962,0.640394444,0.442236207,0.66294802,0.785714286,0.925373134,0.380952381,0.414634146,0.481339721,0.445436694,0.4148375,0.553893182,0.699864063,0.210963483
dw06081915,dw06,0.657142857,0.723684211,0.513439205,0.687508696,0.427679167,0.548367763,0.727272727,0.6875,0.594594595,0.808823529,0.310477117,0.558642955,0.468235455,0.691979167,0.682631818,0.174069491
dw06081915,dw06,0.657142857,0.723684211,0.513439205,0.687508696,0.427679167,0.548367763,0.727272727,0.6875,0.594594595,0.808823529,0.310477117,0.558642955,0.468235455,0.691979167,0.682631818,0.174069491
dw06082015,dw06,0.657142857,0.723684211,0.513439205,0.687508696,0.427679167,0.548367763,0.727272727,0.6875,0.594594595,0.808823529,0.310477117,0.558642955,0.468235455,0.691979167,0.682631818,0.174069491
dw06082015,dw06,0.704545455,0.726495726,0.472748971,0.637381452,0.471609615,0.563932787,0.9,0.6875,0.541666667,0.796116505,0.302260273,0.50088125,0.442558232,0.686218056,0.569761538,0.164632481
dw06082015,dw06,0.704545455,0.726495726,0.472748971,0.637381452,0.471609615,0.563932787,0.9,0.6875,0.541666667,0.796116505,0.302260273,0.50088125,0.442558232,0.686218056,0.569761538,0.164632481
dw06082015,dw06,0.704545455,0.726495726,0.472748971,0.637381452,0.471609615,0.563932787,0.9,0.6875,0.541666667,0.796116505,0.302260273,0.50088125,0.442558232,0.686218056,0.569761538,0.164632481
dw06082015,dw06,0.704545455,0.726495726,0.472748971,0.637381452,0.471609615,0.563932787,0.9,0.6875,0.541666667,0.796116505,0.302260273,0.50088125,0.442558232,0.686218056,0.569761538,0.164632481
dw06090115,dw06,0.704545455,0.726495726,0.472748971,0.637381452,0.471609615,0.563932787,0.9,0.6875,0.541666667,0.796116505,0.302260273,0.50088125,0.442558232,0.686218056,0.569761538,0.164632481
dw06090115,dw06,0.632653061,0.635483871,0.509422208,0.573242339,0.447035417,0.531363616,0.595744681,0.546511628,0.666666667,0.751824818,0.458770823,0.41700133,0.593767476,0.611582143,0.541668382,0.063820131
dw06090115,dw06,0.632653061,0.635483871,0.509422208,0.573242339,0.447035417,0.531363616,0.595744681,0.546511628,0.666666667,0.751824818,0.458770823,0.41700133,0.593767476,0.611582143,0.541668382,0.063820131
dw06090115,dw06,0.632653061,0.635483871,0.509422208,0.573242339,0.447035417,0.531363616,0.595744681,0.546511628,0.666666667,0.751824818,0.458770823,0.41700133,0.593767476,0.611582143,0.541668382,0.063820131
dw06090115,dw06,0.632653061,0.635483871,0.509422208,0.573242339,0.447035417,0.531363616,0.595744681,0.546511628,0.666666667,0.751824818,0.458770823,0.41700133,0.593767476,0.611582143,0.541668382,0.063820131
dw06090115,dw06,0.632653061,0.635483871,0.509422208,0.573242339,0.447035417,0.531363616,0.595744681,0.546511628,0.666666667,0.751824818,0.458770823,0.41700133,0.593767476,0.611582143,0.541668382,0.063820131
dw06090315,dw06,0.873239437,0.753303965,0.560414766,0.64222379,0.43765,0.649400446,0.891891892,0.841584158,0.852941176,0.682539683,0.323387248,0.55309,0.56765436,0.628614394,0.657710345,0.081809024
