animal_id,trial_type,perc_cor,mt,er_mt
dw01,stop,0.554455446,0.597782589,0.508290556
dw01,stop,0.565517241,0.598275,0.500355242
dw01,stop,0.565517241,0.598275,0.500355242
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.577981651,0.539859921,0.464525543
dw01,stop,0.744680851,0.622572857,0.350597917
dw01,stop,0.744680851,0.622572857,0.350597917
dw01,stop,0.744680851,0.622572857,0.350597917
dw01,stop,0.744680851,0.622572857,0.350597917
dw01,stop,0.733333333,0.652809091,0.4749375
dw01,stop,0.591836735,0.697405172,0.45012
dw01,stop,0.835616438,0.750493443,0.498491667
dw01,stop,0.835616438,0.750493443,0.498491667
dw01,stop,0.525423729,0.619858065,0.541925
dw01,stop,0.525423729,0.619858065,0.541925
dw01,stop,0.525423729,0.619858065,0.541925
dw01,stop,0.681818182,0.547069583,0.339382143
dw01,stop,0.681818182,0.547069583,0.339382143
dw01,stop,0.681818182,0.547069583,0.339382143
dw01,stop,0.681818182,0.547069583,0.339382143
dw01,stop,0.681818182,0.547069583,0.339382143
dw01,stop,0.496402878,0.537499638,0.403135714
dw01,stop,0.496402878,0.537499638,0.403135714
dw01,stop,0.496402878,0.537499638,0.403135714
dw01,stop,0.496402878,0.537499638,0.403135714
dw01,stop,0.496402878,0.537499638,0.403135714
dw01,stop,0.496402878,0.537499638,0.403135714
dw01,stop,0.53164557,0.626730952,0.479633784
dw01,stop,0.53164557,0.626730952,0.479633784
dw01,stop,0.53164557,0.626730952,0.479633784
dw01,stop,0.53164557,0.626730952,0.479633784
dw01,stop,0.478991597,0.757913158,0.61296129
dw01,stop,0.75,0.676525595,0.387066071
dw01,stop,0.75,0.676525595,0.387066071
dw01,stop,0.505376344,0.544948404,0.41981087
dw01,stop,0.505376344,0.544948404,0.41981087
dw01,stop,0.505376344,0.544948404,0.41981087
dw01,stop,0.505376344,0.544948404,0.41981087
dw01,stop,0.505376344,0.544948404,0.41981087
dw01,stop,0.505376344,0.544948404,0.41981087
dw01,stop,0.64516129,0.571883125,0.479815909
dw01,stop,0.64516129,0.571883125,0.479815909
dw01,stop,0.64516129,0.571883125,0.479815909
dw01,stop,0.64516129,0.571883125,0.479815909
dw01,stop,0.680412371,0.658595455,0.481269355
dw01,stop,0.680412371,0.658595455,0.481269355
dw01,stop,0.680412371,0.658595455,0.481269355
dw01,stop,0.680412371,0.658595455,0.481269355
dw01,stop,0.680412371,0.658595455,0.481269355
dw01,stop,0.714285714,0.642204286,0.488489286
dw01,stop,0.714285714,0.642204286,0.488489286
dw01,stop,0.714285714,0.642204286,0.488489286
dw01,stop,0.714285714,0.642204286,0.488489286
dw01,stop,0.714285714,0.642204286,0.488489286
dw01,stop,0.714285714,0.642204286,0.488489286
dw01,stop,0.666666667,0.550320833,0.419411905
dw01,stop,0.72173913,0.611068976,0.364716406
dw01,stop,0.72173913,0.611068976,0.364716406
dw01,stop,0.863636364,0.657614474,0.526558333
dw01,stop,0.863636364,0.657614474,0.526558333
dw01,stop,0.863636364,0.657614474,0.526558333
dw01,stop,0.576271186,0.845648529,0.832061957
dw01,stop,0.617647059,0.892904762,0.855544231
dw01,stop,0.666666667,0.835273295,0.763361364
dw01,stop,0.666666667,0.835273295,0.763361364
dw01,stop,0.666666667,0.835273295,0.763361364
dw01,stop,0.666666667,0.835273295,0.763361364
dw01,stop,0.666666667,0.835273295,0.763361364
dw01,stop,0.666666667,0.919357955,0.786818182
dw01,stop,0.666666667,0.919357955,0.786818182
dw01,stop,0.666666667,0.919357955,0.786818182
dw01,stop,0.666666667,0.919357955,0.786818182
dw01,stop,0.378378378,0.512146429,0.469009783
dw01,stop,0.588235294,0.5733275,0.513371429
dw01,stop,0.588235294,0.5733275,0.513371429
dw01,stop,0.588235294,0.5733275,0.513371429
dw01,stop,0.588235294,0.5733275,0.513371429
dw01,stop,0.588235294,0.5733275,0.513371429
dw01,stop,0.851851852,1.207573913,1.262108333
dw01,stop,0.69047619,0.930573276,0.651225
dw01,stop,0.823529412,0.81819375,0.705566667
dw01,stop,0.685714286,0.95525,0.907543182
dw01,stop,0.685714286,0.95525,0.907543182
dw01,stop,0.685714286,0.95525,0.907543182
dw01,stop,0.75,0.965325,0.711340909
dw01,stop,0.75,0.965325,0.711340909
dw01,stop,0.75,0.965325,0.711340909
dw01,stop,0.592592593,0.97854375,0.754772727
dw01,stop,0.592592593,0.97854375,0.754772727
dw01,stop,0.833333333,0.814366875,0.660940625
dw01,stop,0.833333333,0.814366875,0.660940625
dw01,stop,0.833333333,0.814366875,0.660940625
dw01,stop,0.775862069,0.776877778,0.649661538
dw01,stop,0.775862069,0.776877778,0.649661538
dw01,stop,0.775862069,0.776877778,0.649661538
dw01,stop,0.925925926,0.715748,0.460225
dw01,stop,0.793650794,0.743088,0.720457692
dw01,stop,0.793650794,0.743088,0.720457692
dw01,stop,0.793650794,0.743088,0.720457692
dw01,stop,0.490196078,1.26409,0.889979348
dw01,stop,0.571428571,0.741445536,0.69135119
dw01,stop,0.571428571,0.741445536,0.69135119
dw01,stop,0.504065041,0.712832258,0.597817213
dw01,stop,0.504065041,0.712832258,0.597817213
dw01,stop,0.504065041,0.712832258,0.597817213
dw01,stop,0.504065041,0.712832258,0.597817213
dw01,stop,0.504065041,0.712832258,0.597817213
dw01,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.46031746,0.592371552,0.628668382
dw02,stop,0.511904762,0.517153488,0.40160061
dw02,stop,0.512195122,0.477719048,0.406251923
dw02,stop,0.512195122,0.477719048,0.406251923
dw02,stop,0.5,0.636266667,0.518711111
dw02,stop,0.5,0.636266667,0.518711111
dw02,stop,0.5,0.636266667,0.518711111
dw02,stop,0.604938272,0.706497959,0.487790625
dw02,stop,0.666666667,0.639360833,0.591955
dw02,stop,0.56,0.517752381,0.421287121
dw02,stop,0.56,0.517752381,0.421287121
dw02,stop,0.56,0.517752381,0.421287121
dw03,stop,0.56,0.517752381,0.421287121
dw05,stop,0.666666667,0.717957692,0.381728846
dw05,stop,0.666666667,0.717957692,0.381728846
dw05,stop,0.666666667,0.717957692,0.381728846
dw05,stop,0.744680851,0.686705714,0.7084
dw05,stop,0.744680851,0.686705714,0.7084
dw05,stop,0.744680851,0.686705714,0.7084
dw05,stop,0.560606061,0.72117973,0.669269643
dw05,stop,0.807692308,0.654485119,0.3951325
dw05,stop,0.317307692,0.706747727,0.602578
dw05,stop,0.317307692,0.706747727,0.602578
dw05,stop,0.318181818,0.924267857,0.777319318
dw05,stop,0.318181818,0.924267857,0.777319318
dw05,stop,0.318181818,0.924267857,0.777319318
dw05,stop,0.872340426,0.878082317,0.731720833
dw05,stop,0.529411765,0.656547222,0.595761161
dw05,stop,0.529411765,0.656547222,0.595761161
dw05,stop,0.529411765,0.656547222,0.595761161
dw05,stop,0.529411765,0.656547222,0.595761161
dw05,stop,0.529411765,0.656547222,0.595761161
dw05,stop,0.470588235,0.67889375,0.596893519
dw05,stop,0.470588235,0.67889375,0.596893519
dw05,stop,0.470588235,0.67889375,0.596893519
dw05,stop,0.470588235,0.67889375,0.596893519
dw05,stop,0.470588235,0.67889375,0.596893519
dw05,stop,0.470588235,0.67889375,0.596893519
dw05,stop,0.604651163,0.624690385,0.494873529
dw05,stop,0.604651163,0.624690385,0.494873529
dw05,stop,0.604651163,0.624690385,0.494873529
dw05,stop,0.604651163,0.624690385,0.494873529
dw05,stop,0.604651163,0.624690385,0.494873529
dw05,stop,0.604651163,0.624690385,0.494873529
dw05,stop,0.704545455,1.022684677,0.94836875
dw05,stop,0.650793651,0.763840244,0.414902273
dw05,stop,0.650793651,0.763840244,0.414902273
dw05,stop,0.724137931,0.791613095,0.500971875
dw05,stop,0.857142857,0.596644792,0.4182125
dw05,stop,0.857142857,0.596644792,0.4182125
dw05,stop,0.857142857,0.596644792,0.4182125
dw05,stop,0.857142857,0.596644792,0.4182125
dw06,stop,0.857142857,0.596644792,0.4182125
dw06,stop,0.776595745,0.676725,0.549341667
dw06,stop,0.776595745,0.676725,0.549341667
dw06,stop,0.602564103,0.608209574,0.52645
dw06,stop,0.602564103,0.608209574,0.52645
dw06,stop,0.602564103,0.608209574,0.52645
dw06,stop,0.602564103,0.608209574,0.52645
dw06,stop,0.602564103,0.608209574,0.52645
dw06,stop,0.602564103,0.608209574,0.52645
dw06,stop,0.548387097,0.594061765,0.486130357
dw06,stop,0.548387097,0.594061765,0.486130357
dw06,stop,0.548387097,0.594061765,0.486130357
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.588888889,0.59592783,0.490308108
dw06,stop,0.465753425,0.600375735,0.557991176
dw06,stop,0.46,0.674345652,0.4840275
dw06,stop,0.46,0.674345652,0.4840275
dw06,stop,0.482142857,0.640394444,0.442236207
dw06,stop,0.657142857,0.687508696,0.427679167
dw06,stop,0.657142857,0.687508696,0.427679167
dw06,stop,0.657142857,0.687508696,0.427679167
dw06,stop,0.704545455,0.637381452,0.471609615
dw06,stop,0.704545455,0.637381452,0.471609615
dw06,stop,0.704545455,0.637381452,0.471609615
dw06,stop,0.704545455,0.637381452,0.471609615
dw06,stop,0.704545455,0.637381452,0.471609615
dw06,stop,0.632653061,0.573242339,0.447035417
dw06,stop,0.632653061,0.573242339,0.447035417
dw06,stop,0.632653061,0.573242339,0.447035417
dw06,stop,0.632653061,0.573242339,0.447035417
dw06,stop,0.632653061,0.573242339,0.447035417
dw06,stop,0.873239437,0.64222379,0.43765
dw06,stop,0.873239437,0.64222379,0.43765
dw06,stop,0.873239437,0.64222379,0.43765
dw06,stop,0.469565217,0.649581019,0.578963525
dw06,stop,0.693548387,0.664062791,0.553644737
dw06,stop,0.693548387,0.664062791,0.553644737
dw06,stop,0.693548387,0.664062791,0.553644737
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.604938272,0.619638776,0.517353125
dw06,stop,0.549295775,0.42433141,0.324763281
dw06,stop,0.549295775,0.42433141,0.324763281
dw06,stop,0.549295775,0.42433141,0.324763281
dw06,stop,0.567567568,0.569520833,0.386334375
dw06,stop,0.567567568,0.569520833,0.386334375
dw06,stop,0.756756757,0.604071429,0.419866667
dw06,stop,0.766666667,0.667136957,0.459475
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.616438356,0.605852222,0.476084821
dw06,stop,0.655172414,0.686494298,0.522187037
dw06,stop,0.655172414,0.686494298,0.522187037
dw06,stop,0.714285714,0.65137875,0.53021875
dw06,stop,0.714285714,0.65137875,0.53021875
dw06,stop,0.714285714,0.65137875,0.53021875
dw06,stop,0.714285714,0.65137875,0.53021875
dw06,stop,0.632183908,0.613541364,0.510648387
dw06,stop,0.632183908,0.613541364,0.510648387
dw06,stop,0.632183908,0.613541364,0.510648387
dw06,stop,0.632183908,0.613541364,0.510648387
dw06,stop,0.632183908,0.613541364,0.510648387
dw06,stop,0.717391304,0.617395455,0.316513462
dw06,stop,0.924528302,0.814803061,0.703891667
dw06,stop,0.924528302,0.814803061,0.703891667
dw06,stop,0.718181818,0.646360127,0.407634167
dw06,stop,0.453488372,0.5465,0.426488587
dw06,stop,0.453488372,0.5465,0.426488587
dw06,stop,0.453488372,0.5465,0.426488587
dw06,stop,0.453488372,0.5465,0.426488587
dw06,stop,0.448717949,0.563946429,0.469127907
dw06,stop,0.448717949,0.563946429,0.469127907
dw06,stop,0.448717949,0.563946429,0.469127907
dw06,stop,0.448717949,0.563946429,0.469127907
dw06,stop,0.448717949,0.563946429,0.469127907
dw06,stop,0.530612245,0.571921154,0.436180435
dw06,stop,0.530612245,0.571921154,0.436180435
dw06,stop,0.530612245,0.571921154,0.436180435
dw06,stop,0.530612245,0.571921154,0.436180435
dw06,stop,0.530612245,0.571921154,0.436180435
dw06,stop,0.527472527,0.6956375,0.4842
dw06,stop,0.763636364,0.538456548,0.327413462
dw06,stop,0.763636364,0.538456548,0.327413462
dw06,stop,0.770833333,0.560197297,0.4074
dw06,stop,0.6875,0.643360795,0.4471725
dw06,stop,0.75,0.641284615,0.455076923
dw06,stop,0.75,0.641284615,0.455076923
dw06,stop,0.75,0.641284615,0.455076923
dw06,stop,0.75,0.641284615,0.455076923
dw06,stop,0.75,0.641284615,0.455076923
dw06,stop,0.791044776,0.811065094,0.636373214
dw06,stop,0.791044776,0.811065094,0.636373214
dw06,stop,0.791044776,0.811065094,0.636373214
dw06,stop,0.791044776,0.811065094,0.636373214
dw06,stop,0.791044776,0.811065094,0.636373214
dw06,stop,0.644736842,0.639533673,0.47057963
dw06,stop,0.644736842,0.639533673,0.47057963
dw06,stop,0.644736842,0.639533673,0.47057963
dw06,stop,0.644736842,0.639533673,0.47057963
dw06,stop,0.644736842,0.639533673,0.47057963
dw06,stop,0.616666667,0.67482973,0.444315217
dw06,stop,0.616666667,0.67482973,0.444315217
dw06,stop,0.616666667,0.67482973,0.444315217
dw06,stop,0.616666667,0.67482973,0.444315217
dw06,stop,0.616666667,0.67482973,0.444315217
dw06,stop,0.616666667,0.67482973,0.444315217
dw07,stop,0.536231884,0.721855405,0.379478906
dw07,stop,0.686046512,0.676900424,0.51370463
dw07,stop,0.686046512,0.676900424,0.51370463
dw07,stop,0.686046512,0.676900424,0.51370463
dw07,stop,0.586206897,0.553069608,0.474029286
dw07,stop,0.586206897,0.553069608,0.474029286
dw07,stop,0.625,0.562583,0.400833333
dw07,stop,0.710526316,0.446413889,0.293404545
dw07,stop,0.897959184,0.774501136,0.607025
dw07,stop,0.897959184,0.774501136,0.607025
dw07,stop,0.897959184,0.774501136,0.607025
dw07,stop,0.9,0.686897222,0.58982
dw07,stop,0.9,0.686897222,0.58982
dw07,stop,0.9,0.686897222,0.58982
dw07,stop,0.848484848,0.650196875,0.48873
dw07,stop,0.677419355,0.755892857,0.60357
dw07,stop,0.677419355,0.755892857,0.60357
dw07,stop,0.677419355,0.755892857,0.60357
dw07,stop,0.677419355,0.755892857,0.60357
dw07,stop,0.569620253,0.576166111,0.476489706
dw07,stop,0.569620253,0.576166111,0.476489706
dw07,stop,0.569620253,0.576166111,0.476489706
dw07,stop,0.73015873,0.778250543,0.588754412
dw07,stop,0.73015873,0.778250543,0.588754412
dw07,stop,0.56097561,0.802402174,0.551005556
dw07,stop,0.757575758,0.615987,0.43735
dw07,stop,0.757575758,0.615987,0.43735
dw07,stop,0.75,0.732027083,0.496603125
dw07,stop,0.822222222,0.701175,0.52435625
dw07,stop,0.822222222,0.701175,0.52435625
dw07,stop,0.87755102,0.676625581,0.447241667
dw07,stop,0.87755102,0.676625581,0.447241667
dw07,stop,0.87755102,0.676625581,0.447241667
dw07,stop,0.87755102,0.676625581,0.447241667
dw07,stop,0.87755102,0.676625581,0.447241667
dw07,stop,0.87755102,0.676625581,0.447241667
dw07,stop,0.784615385,0.863469608,0.487294643
dw07,stop,0.784615385,0.863469608,0.487294643
dw07,stop,0.784615385,0.863469608,0.487294643
dw07,stop,0.784615385,0.863469608,0.487294643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.740740741,0.628026875,0.409444643
dw07,stop,0.78125,0.606995,0.43285
dw07,stop,0.516129032,0.670823438,0.390123333
dw07,stop,0.602272727,0.547281604,0.393332857
dw07,stop,0.602272727,0.547281604,0.393332857
dw07,stop,0.602272727,0.547281604,0.393332857
dw07,stop,0.602272727,0.547281604,0.393332857
dw07,stop,0.465517241,0.555725926,0.453961885
dw07,stop,0.465517241,0.555725926,0.453961885
dw07,stop,0.465517241,0.555725926,0.453961885
dw07,stop,0.465517241,0.555725926,0.453961885
dw07,stop,0.465517241,0.555725926,0.453961885
dw07,stop,0.465517241,0.555725926,0.453961885
dw07,stop,0.583333333,0.644611905,0.438429167
dw07,stop,0.583333333,0.644611905,0.438429167
dw07,stop,0.647058824,0.701599432,0.473390625
dw08,stop,0.647058824,0.701599432,0.473390625
dw08,stop,0.647058824,0.701599432,0.473390625
dw08,stop,0.644444444,0.738466379,0.642914062
dw08,stop,0.644444444,0.738466379,0.642914062
dw08,stop,0.644444444,0.738466379,0.642914062
dw08,stop,0.65060241,0.750394444,0.51960431
dw08,stop,0.65060241,0.750394444,0.51960431
dw08,stop,0.65060241,0.750394444,0.51960431
dw08,stop,0.65060241,0.750394444,0.51960431
dw08,stop,0.65060241,0.750394444,0.51960431
dw08,stop,0.65060241,0.750394444,0.51960431
dw08,stop,0.694444444,0.787267,0.405040909
dw08,stop,0.694444444,0.787267,0.405040909
dw08,stop,0.694444444,0.787267,0.405040909
dw08,stop,0.694444444,0.787267,0.405040909
dw08,stop,0.694444444,0.787267,0.405040909
dw08,stop,0.529411765,0.713152315,0.410267708
dw08,stop,0.529411765,0.713152315,0.410267708
dw08,stop,0.621359223,0.585478125,0.340505128
dw08,stop,0.77,0.761643831,0.503748864
dw08,stop,0.77,0.761643831,0.503748864
dw08,stop,0.77,0.761643831,0.503748864
dw08,stop,0.824561404,0.618182979,0.478119444
dw08,stop,0.541176471,0.652836413,0.425933974
dw08,stop,0.541176471,0.652836413,0.425933974
dw08,stop,0.541176471,0.652836413,0.425933974
dw08,stop,0.541176471,0.652836413,0.425933974
dw08,stop,0.541176471,0.652836413,0.425933974
dw08,stop,0.541176471,0.652836413,0.425933974
dw08,stop,0.552631579,0.724660714,0.544809559
dw08,stop,0.552631579,0.724660714,0.544809559
dw08,stop,0.552631579,0.724660714,0.544809559
dw08,stop,0.552631579,0.724660714,0.544809559
dw08,stop,0.552631579,0.724660714,0.544809559
dw08,stop,0.790697674,0.654819118,0.500233333
dw08,stop,0.676923077,0.558202841,0.423561905
dw08,stop,0.676923077,0.558202841,0.423561905
dw08,stop,0.676923077,0.558202841,0.423561905
dw08,stop,0.956521739,0.7492125,0.3935
dw08,stop,0.956521739,0.7492125,0.3935
dw08,stop,0.956521739,0.7492125,0.3935
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.974358974,0.848763816,0.216425
dw08,stop,0.68,0.712729779,0.531644355
dw08,stop,0.526315789,0.737944375,0.555717361
dw08,stop,0.526315789,0.737944375,0.555717361
dw08,stop,0.526315789,0.737944375,0.555717361
dw08,stop,0.526315789,0.737944375,0.555717361
dw08,stop,0.552631579,0.61851369,0.449338971
dw08,stop,0.552631579,0.61851369,0.449338971
dw08,stop,0.552631579,0.61851369,0.449338971
dw08,stop,0.552631579,0.61851369,0.449338971
dw08,stop,0.552631579,0.61851369,0.449338971
dw08,stop,0.701754386,0.601958125,0.42135
dw08,stop,0.701754386,0.601958125,0.42135
dw08,stop,0.701754386,0.601958125,0.42135
dw08,stop,0.701754386,0.601958125,0.42135
dw08,stop,0.810810811,0.578889167,0.409367857
dw08,stop,0.928571429,0.792371795,0.192775
dw08,stop,0.928571429,0.792371795,0.192775
dw08,stop,0.928571429,0.792371795,0.192775
dw08,stop,0.928571429,0.792371795,0.192775
dw08,stop,0.806451613,0.78637,0.149104167
dw08,stop,0.806451613,0.78637,0.149104167
dw08,stop,0.806451613,0.78637,0.149104167
dw08,stop,0.806451613,0.78637,0.149104167
dw08,stop,0.806451613,0.78637,0.149104167
dw08,stop,0.625,0.673540625,0.524321739
dw08,stop,0.669724771,0.684821233,0.461912143
dw08,stop,0.610526316,0.612178879,0.368584028
dw08,stop,0.610526316,0.612178879,0.368584028
dw08,stop,0.610526316,0.612178879,0.368584028
dw08,stop,0.610526316,0.612178879,0.368584028
dw08,stop,0.610526316,0.612178879,0.368584028
dw08,stop,0.553846154,0.5337,0.391811207
dw08,stop,0.553846154,0.5337,0.391811207
dw08,stop,0.553846154,0.5337,0.391811207
dw08,stop,0.553846154,0.5337,0.391811207
dw08,stop,0.553846154,0.5337,0.391811207
dw08,stop,0.75,0.75842381,0.549653571
dw08,stop,0.621212121,0.668314634,0.436779
dw08,stop,0.621212121,0.668314634,0.436779
dw08,stop,0.621212121,0.668314634,0.436779
dw08,stop,0.621212121,0.668314634,0.436779
dw08,stop,0.637931034,0.722952027,0.419833333
dw08,stop,0.637931034,0.722952027,0.419833333
dw08,stop,0.637931034,0.722952027,0.419833333
dw08,stop,0.637931034,0.722952027,0.419833333
dw08,stop,0.637931034,0.722952027,0.419833333
dw08,stop,0.595238095,0.581781,0.508869118
dw08,stop,0.595238095,0.581781,0.508869118
dw08,stop,0.595238095,0.581781,0.508869118
dw08,stop,0.657894737,0.779821,0.590752885
dw08,stop,0.657894737,0.779821,0.590752885
dw08,stop,0.657894737,0.779821,0.590752885
dw08,stop,0.657894737,0.779821,0.590752885
dw08,stop,0.657894737,0.779821,0.590752885
dw08,stop,0.657894737,0.779821,0.590752885
dw08,stop,0.66,0.668265909,0.410522059
dw08,stop,0.66,0.668265909,0.410522059
dw08,stop,0.66,0.668265909,0.410522059
dw08,stop,0.66,0.668265909,0.410522059
dw08,stop,0.66,0.668265909,0.410522059
dw08,stop,0.66,0.668265909,0.410522059
dw08,stop,0.717391304,0.522532576,0.384690385
dw08,stop,0.818181818,0.717943056,0.62021875
dw08,stop,0.613636364,0.603890741,0.437926471
dw08,stop,0.613636364,0.603890741,0.437926471
dw08,stop,0.613636364,0.603890741,0.437926471
dw08,stop,0.613636364,0.603890741,0.437926471
dw08,stop,0.613636364,0.603890741,0.437926471
dw08,stop,0.613636364,0.603890741,0.437926471
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.661290323,0.568345122,0.386360714
dw08,stop,0.505617978,0.803341667,0.458771875
dw08,stop,0.505617978,0.803341667,0.458771875
dw08,stop,0.505617978,0.803341667,0.458771875
dw09,stop,0.505617978,0.803341667,0.458771875
dw09,stop,0.505617978,0.803341667,0.458771875
dw09,stop,0.505617978,0.803341667,0.458771875
dw09,stop,0.722222222,0.779941346,0.522945
dw09,stop,0.722222222,0.779941346,0.522945
dw09,stop,0.722222222,0.779941346,0.522945
dw09,stop,0.722222222,0.779941346,0.522945
dw09,stop,0.871794872,0.768261765,0.497225
dw09,stop,0.871794872,0.768261765,0.497225
dw09,stop,0.871794872,0.768261765,0.497225
dw09,stop,0.871794872,0.768261765,0.497225
